"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"10668","OPTCUR","EURINR","OPTION","13-Mar-2025",93.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.43,2.875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1525,"EURINR"
"10782","OPTCUR","GBPINR","OPTION","13-Mar-2025",104.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"10938","OPTCUR","GBPINR","OPTION","13-Mar-2025",107.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.05,0.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1275,"GBPINR"
"12815","OPTCUR","JPYINR","OPTION","13-Mar-2025",48.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",8.68,10.3,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.23,"JPYINR"
"12881","OPTCUR","JPYINR","OPTION","13-Mar-2025",52.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.11,6.73,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.92,"JPYINR"
"13081","OPTCUR","JPYINR","OPTION","13-Mar-2025",56.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.4375,2.9575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1975,"JPYINR"
"13175","OPTCUR","JPYINR","OPTION","13-Mar-2025",60.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.065,"JPYINR"
"13459","OPTCUR","USDINR","OPTION","13-Mar-2025",81.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"13879","OPTCUR","USDINR","OPTION","13-Mar-2025",84.6250,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"14126","OPTCUR","USDINR","OPTION","13-Mar-2025",87.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.22,0.66,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.44,"USDINR"
"4319","OPTCUR","GBPINR","OPTION","29-Dec-2025",101.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2975,0.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"4329","OPTCUR","GBPINR","OPTION","29-Dec-2025",101.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",10.14,11.98,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"4332","OPTCUR","GBPINR","OPTION","29-Dec-2025",101.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.3125,0.5075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"4336","OPTCUR","GBPINR","OPTION","29-Dec-2025",101.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.505,11.335,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.42,"GBPINR"
"4337","OPTCUR","GBPINR","OPTION","29-Dec-2025",101.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.655,0.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7575,"GBPINR"
"4338","OPTCUR","GBPINR","OPTION","29-Dec-2025",102.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.305,11.125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.215,"GBPINR"
"4339","OPTCUR","GBPINR","OPTION","29-Dec-2025",102.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.69,0.91,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8,"GBPINR"
"4340","OPTCUR","GBPINR","OPTION","29-Dec-2025",102.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.11,10.915,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.0125,"GBPINR"
"4341","OPTCUR","GBPINR","OPTION","29-Dec-2025",102.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.7275,0.9575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8425,"GBPINR"
"4342","OPTCUR","GBPINR","OPTION","29-Dec-2025",102.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.9125,10.7075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.81,"GBPINR"
"3901","OPTCUR","EURINR","OPTION","13-Mar-2025",82.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"EURINR"
"5377","OPTCUR","EURINR","OPTION","13-Mar-2025",86.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"10071","OPTCUR","EURINR","OPTION","13-Mar-2025",90.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.3675,1.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8775,"EURINR"
"10680","OPTCUR","EURINR","OPTION","13-Mar-2025",94.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.3275,3.8525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.09,"EURINR"
"10786","OPTCUR","GBPINR","OPTION","13-Mar-2025",104.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"11111","OPTCUR","GBPINR","OPTION","13-Mar-2025",108.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.075,0.34,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2075,"GBPINR"
"12707","OPTCUR","GBPINR","OPTION","13-Mar-2025",112.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.055,0.335,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.195,"GBPINR"
"12818","OPTCUR","JPYINR","OPTION","13-Mar-2025",49.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.055,"JPYINR"
"12885","OPTCUR","JPYINR","OPTION","13-Mar-2025",53.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.6125,6.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4225,"JPYINR"
"13758","OPTCUR","USDINR","OPTION","13-Mar-2025",82.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.16,5.795,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4775,"USDINR"
"13884","OPTCUR","USDINR","OPTION","13-Mar-2025",85.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.1625,2.7975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.48,"USDINR"
"14129","OPTCUR","USDINR","OPTION","13-Mar-2025",87.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1625,0.4775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.32,"USDINR"
"14701","OPTCUR","EURINR","OPTION","07-Mar-2025",82.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"EURINR"
"14747","OPTCUR","GBPINR","OPTION","13-Mar-2025",100.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.6125,10.6475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.355,"GBPINR"
"1098","OPTCUR","JPYINR","OPTION","13-Mar-2025",60.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.545,3.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3275,"JPYINR"
"1102","OPTCUR","JPYINR","OPTION","29-Dec-2025",60.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.515,3.44,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9775,"JPYINR"
"1354","OPTCUR","USDINR","OPTION","07-Mar-2025",86.3750,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.7575,1.3925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.075,"USDINR"
"1358","OPTCUR","USDINR","OPTION","07-Mar-2025",86.3750,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"1359","OPTCUR","USDINR","OPTION","13-Mar-2025",86.3750,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.8175,1.4475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1325,"USDINR"
"4728","OPTCUR","GBPINR","OPTION","29-Dec-2025",110.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.1375,3.9775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5575,"GBPINR"
"2081","OPTCUR","EURINR","OPTION","07-Mar-2025",84.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"EURINR"
"2230","OPTCUR","EURINR","OPTION","07-Mar-2025",87.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"2689","OPTCUR","EURINR","OPTION","07-Mar-2025",91.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.415,1.68,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0475,"EURINR"
"3319","OPTCUR","GBPINR","OPTION","07-Mar-2025",108.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.895,2.825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.86,"GBPINR"
"3440","OPTCUR","GBPINR","OPTION","07-Mar-2025",112.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.02,0.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.07,"GBPINR"
"3693","OPTCUR","JPYINR","OPTION","07-Mar-2025",52.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.555,7.175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.365,"JPYINR"
"3857","OPTCUR","JPYINR","OPTION","07-Mar-2025",55.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.8125,3.4275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.62,"JPYINR"
"5012","OPTCUR","JPYINR","OPTION","07-Mar-2025",59.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.1125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.05,"JPYINR"
"9528","OPTCUR","USDINR","OPTION","07-Mar-2025",82.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.875,5.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1925,"USDINR"
"9530","OPTCUR","USDINR","OPTION","07-Mar-2025",82.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.625,5.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9425,"USDINR"
"9953","OPTCUR","USDINR","OPTION","07-Mar-2025",85.1250,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2,2.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3175,"USDINR"
"10012","OPTCUR","USDINR","OPTION","07-Mar-2025",88.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.015,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"USDINR"
"10421","OPTCUR","GBPINR","OPTION","07-Mar-2025",101.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.255,9.29,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.2725,"GBPINR"
"3192","OPTCUR","GBPINR","OPTION","21-Mar-2025",101.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"3509","OPTCUR","GBPINR","OPTION","21-Mar-2025",105.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.02,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.035,"GBPINR"
"6295","OPTCUR","USDINR","OPTION","21-Mar-2025",85.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"1313","OPTCUR","EURINR","OPTION","17-Apr-2025",85.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.41,6.94,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1123","OPTCUR","JPYINR","OPTION","29-Dec-2025",60.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.59,2.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.95,"JPYINR"
"1381","OPTCUR","USDINR","OPTION","13-Mar-2025",86.3750,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.02,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"USDINR"
"1251","OPTCUR","JPYINR","OPTION","29-Dec-2025",60.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.64,3.585,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1125,"JPYINR"
"1824","OPTCUR","USDINR","OPTION","07-Mar-2025",86.1250,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"1826","OPTCUR","USDINR","OPTION","07-Mar-2025",91.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"1882","OPTCUR","EURINR","OPTION","21-Mar-2025",85.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"2135","OPTCUR","EURINR","OPTION","21-Mar-2025",89.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.145,0.4,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2725,"EURINR"
"2579","OPTCUR","EURINR","OPTION","21-Mar-2025",93.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.6925,3.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3825,"EURINR"
"5758","OPTCUR","USDINR","OPTION","21-Mar-2025",81.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"6020","OPTCUR","GBPINR","OPTION","13-Mar-2025",99.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.6125,11.6475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3475,"GBPINR"
"3829","OPTCUR","GBPINR","OPTION","21-Mar-2025",109.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.7375,2.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3775,"GBPINR"
"4450","OPTCUR","JPYINR","OPTION","21-Mar-2025",50.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.51,9.13,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2725,"JPYINR"
"4828","OPTCUR","JPYINR","OPTION","21-Mar-2025",53.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.9425,5.5575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.75,"JPYINR"
"5242","OPTCUR","JPYINR","OPTION","21-Mar-2025",57.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.7,1.815,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2575,"JPYINR"
"6637","OPTCUR","USDINR","OPTION","21-Mar-2025",87.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1675,0.4225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.295,"USDINR"
"6969","OPTCUR","USDINR","OPTION","21-Mar-2025",91.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"5466","OPTCUR","EURINR","OPTION","28-Mar-2025",83.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0325,"EURINR"
"5482","OPTCUR","EURINR","OPTION","28-Mar-2025",83.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.05,"EURINR"
"6547","OPTCUR","JPYINR","OPTION","28-Mar-2025",51.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"7647","OPTCUR","USDINR","OPTION","28-Mar-2025",86.1250,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0425,0.0625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"USDINR"
"6183","OPTCUR","GBPINR","OPTION","28-Mar-2025",101.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"6304","OPTCUR","GBPINR","OPTION","28-Mar-2025",105.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0325,0.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0575,"GBPINR"
"6367","OPTCUR","GBPINR","OPTION","28-Mar-2025",109.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1675,2.5725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.87,"GBPINR"
"5589","OPTCUR","EURINR","OPTION","28-Mar-2025",87.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.03,0.065,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"EURINR"
"6626","OPTCUR","JPYINR","OPTION","28-Mar-2025",55.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.09,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"JPYINR"
"6643","OPTCUR","JPYINR","OPTION","28-Mar-2025",56.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0575,"JPYINR"
"6693","OPTCUR","JPYINR","OPTION","28-Mar-2025",59.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.855,2.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.45,"JPYINR"
"7531","OPTCUR","USDINR","OPTION","28-Mar-2025",83.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"7535","OPTCUR","USDINR","OPTION","28-Mar-2025",83.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"7728","OPTCUR","USDINR","OPTION","28-Mar-2025",89.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.395,2.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7075,"USDINR"
"6597","OPTCUR","JPYINR","OPTION","28-Mar-2025",53.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
